t_sec,x_m,y_m,theta_rad
8.296590402,0.005803388092155095,-0.00035965346253045223,-0.013885718623861284
8.306432635,0.005805289279966585,-0.00035973995577165174,-0.01389043418247046
8.316857027,0.005807266018298236,-0.00035989140344039805,-0.013894891130587126
8.326602014,0.005809167199801565,-0.00035997789362226466,-0.013899606599493025
8.336549526,0.005811143931875711,-0.00036012933812524703,-0.013904063454186025
8.346466942,0.005813045107071066,-0.0003602158252479313,-0.013908778833391044
8.356551368,0.0058150218328877476,-0.0003603672665853125,-0.01391323559466255
8.366544518,0.005816923001775257,-0.0003604537506489354,-0.013917950884168572
8.376523882,0.005818899721334682,-0.00036060518882079955,-0.013922407552020738
8.386440321,0.005820800883914559,-0.0003606916698255164,-0.013927122751829895
8.396616967,0.005822777597216885,-0.00036084310483203944,-0.01393157932626458
8.406559759,0.005824678753489343,-0.00036092958277796885,-0.013936294436378935
8.416508076,0.005826655460534758,-0.0003610810146192512,-0.013940750917398395
8.42654719,0.0058285566104999235,-0.0003611674895065541,-0.013945465937820202
8.436533412,0.005830533311288645,-0.0003613189181827651,-0.0139499223254267
8.446545122,0.005832434454946868,-0.00036140539001161185,-0.013954637256158342
8.456675495,0.005834411149479088,-0.00036155681552291343,-0.013959093550353794
8.466536011,0.005836312286830417,-0.00036164328429345714,-0.013963808391397112
8.476551741,0.005838288975106274,-0.00036179470663995946,-0.013968264592183578
8.486468198,0.005840190106150961,-0.0003618811723523005,-0.013972979343540602
8.496345234,0.0058421667881706696,-0.00036203259153412147,-0.013977435450920192
8.506409976,0.0058440679129089365,-0.00036211905418839037,-0.013982150112593029
8.516388034,0.005846044588672629,-0.0003622704702057252,-0.01398660612656789
8.526413464,0.0058479457071046554,-0.00036235692980211327,-0.013991320698558891
8.536561873,0.005849922376612601,-0.00036250834265505965,-0.013995776619131131
8.546407042,0.0058518234887385175,-0.0003625947991936704,-0.014000491101442046
8.556676192,0.005853800151990839,-0.00036274620888236133,-0.01400494692861356
8.566592973,0.005855701257810922,-0.00036283266236335627,-0.01400966132124685
8.576715854,0.005857677914807834,-0.00036298406888793784,-0.014014117055019915
8.586645878,0.005859579014322247,-0.00036307051931144796,-0.014018831357977525
8.596683411,0.005861555665063968,-0.0003632219226720545,-0.014023286998354261
8.60668433,0.005863456758272893,-0.0003633083700382824,-0.014028001211638335
8.616826257,0.005865433402759542,-0.0003634597702350796,-0.014032456758620818
8.626773143,0.005867334489663101,-0.00036354621454414733,-0.01403717088223362
8.636877131,0.00586931112789481,-0.0003636976115772623,-0.014041626335823756
8.646697517,0.005871212208493297,-0.0003637840528292825,-0.014046340369767072
8.656681942,0.005873188840470368,-0.0003639354466988152,-0.014050795729967034
8.666677884,0.005875089914763929,-0.0003640218848939244,-0.01405550967424317
8.676509486,0.005877066540486496,-0.0003641732756000834,-0.014059964941055122
8.686580523,0.005878967608475336,-0.00036425971073846485,-0.01406467879566623
8.696651024,0.005880944227943597,-0.00036441109828133905,-0.014069133969092349
8.706555916,0.005882845289627966,-0.00036449753036311945,-0.014073847734040712
8.716676847,0.0058848219028420756,-0.00036464891474286253,-0.014078302814083028
8.726657615,0.005886722958222122,-0.0003647353437681771,-0.014083016489370404
8.736647064,0.00588869956518231,-0.0003648867249849237,-0.014087471476030986
8.746565327,0.005890600614258206,-0.00036497315095390686,-0.014092185061659651
8.756622262,0.005892577214964539,-0.00036512452900778407,-0.014096639954940565
8.766633362,0.005894478257736512,-0.00036521095192060715,-0.01410135345091268
8.776555874,0.005896454852189294,-0.0003653623268117508,-0.014105808250815987
8.786525767,0.005898355888657474,-0.00036544874666855434,-0.014110521657133482
8.796451663,0.0059003324768568816,-0.00036560011839715113,-0.014114976363661413
8.80649707,0.0059022335070215825,-0.00036568653519807606,-0.01411968968032683
8.816515728,0.005904210088967759,-0.0003658379037642102,-0.014124144293481375
8.826447582,0.005906111112829078,-0.00036592431750939085,-0.014128857520496287
8.836336029,0.005908087688522247,-0.0003660756829132054,-0.01413331204027937
8.846250664,0.005909988706080432,-0.00036616209360281805,-0.01413802517764623
8.856292495,0.005911965275520738,-0.00036631345584448255,-0.014142479604060303
8.866244733,0.005913866286775935,-0.00036639986347861836,-0.0141471926517811
8.876260768,0.005915842849963594,-0.00036655122255825374,-0.014151646984827931
8.88647896,0.005917743854916038,-0.00036663762713707475,-0.01415635994290469
8.896344286,0.005919720411851196,-0.0003667889830548218,-0.014160814182586459
8.90653681,0.005921621410501028,-0.00036687538457848973,-0.014165527051021412
8.916468444,0.00592359796118394,-0.00036702673733446443,-0.014169981197340266
8.926516918,0.0059254989535314365,-0.0003671131358031354,-0.014174693976135546
8.936520733,0.005927475497962178,-0.00036726448539752807,-0.014179148029093624
8.94637796,0.005929376484007413,-0.0003673508808112995,-0.014183860718251434
8.956415818,0.005931353022186272,-0.00036750222724419505,-0.014188314677850825
8.966388621,0.005933254001929618,-0.00036758861960323067,-0.014193027277373002
8.976605617,0.005935230533856724,-0.0003677399628747742,-0.014197481143615505
8.986629029,0.00593713150729822,-0.00036782635217920423,-0.014202193653504334
